task,encoder,head,level,seed,metric,value,n_units,n_subjects
XSB_fix_PR,dgcnn,softmax,scan,0,macro_f1,0.7874692471707397,589,589
XSB_fix_PR,dgcnn,softmax,scan,0,macro_auc,0.8786626220874029,589,589
XSB_fix_PR,dgcnn,softmax,scan,0,f1_class::Unaffected,0.9032967032967033,589,589
XSB_fix_PR,dgcnn,softmax,scan,0,f1_class::Affected,0.6716417910447762,589,589
XSB_fix_PR,pointnet2,softmax,scan,0,accuracy,0.830220713073005,589,589
XSB_fix_PR,pointnet2,softmax,scan,0,macro_f1,0.765749284123449,589,589
XSB_fix_PR,pointnet2,softmax,scan,0,macro_auc,0.8644121470715691,589,589
XSB_fix_PR,pointnet2,softmax,scan,0,f1_class::Unaffected,0.888641425389755,589,589
XSB_fix_PR,pointnet2,softmax,scan,0,f1_class::Affected,0.6428571428571429,589,589
XSB_fix_PR,pointnet2,softmax,scan,1,accuracy,0.8098471986417657,589,589
XSB_fix_PR,pointnet2,softmax,scan,1,macro_f1,0.749552012148823,589,589
XSB_fix_PR,pointnet2,softmax,scan,1,macro_auc,0.8711957065235508,589,589
XSB_fix_PR,pointnet2,softmax,scan,1,f1_class::Unaffected,0.8724373576309795,589,589
XSB_fix_PR,pointnet2,softmax,scan,1,f1_class::Affected,0.6266666666666667,589,589
XSB_fix_PR,pointnet2,softmax,scan,2,accuracy,0.8115449915110357,589,589
XSB_fix_PR,pointnet2,softmax,scan,2,macro_f1,0.7512413391623958,589,589
XSB_fix_PR,pointnet2,softmax,scan,2,macro_auc,0.8630454348478283,589,589
XSB_fix_PR,pointnet2,softmax,scan,2,f1_class::Unaffected,0.8737201365187713,589,589
XSB_fix_PR,pointnet2,softmax,scan,2,f1_class::Affected,0.6287625418060201,589,589
XSB_fix_PR,pointnet2,softmax,scan,3,accuracy,0.8217317487266553,589,589
XSB_fix_PR,pointnet2,softmax,scan,3,macro_f1,0.7636409497930496,589,589
XSB_fix_PR,pointnet2,softmax,scan,3,macro_auc,0.8747624920830694,589,589
XSB_fix_PR,pointnet2,softmax,scan,3,f1_class::Unaffected,0.8808172531214529,589,589
XSB_fix_PR,pointnet2,softmax,scan,3,f1_class::Affected,0.6464646464646465,589,589
XSB_fix_PR,pointnet2,softmax,scan,4,accuracy,0.8217317487266553,589,589
XSB_fix_PR,pointnet2,softmax,scan,4,macro_f1,0.7546388316928314,589,589
XSB_fix_PR,pointnet2,softmax,scan,4,macro_auc,0.8747458248608287,589,589
XSB_fix_PR,pointnet2,softmax,scan,4,f1_class::Unaffected,0.882943143812709,589,589
XSB_fix_PR,pointnet2,softmax,scan,4,f1_class::Affected,0.6263345195729537,589,589
XSB_fix_GW,geommlp,softmax,scan,0,accuracy,0.5725806451612904,744,744
XSB_fix_GW,geommlp,softmax,scan,0,macro_f1,0.4882638450291133,744,744
XSB_fix_GW,geommlp,softmax,scan,0,macro_auc,0.5635761589403974,744,744
XSB_fix_GW,geommlp,softmax,scan,0,f1_class::Unaffected,0.6959847036328872,744,744
XSB_fix_GW,geommlp,softmax,scan,0,f1_class::Affected,0.28054298642533937,744,744
XSB_fix_GW,pointnet,softmax,scan,0,accuracy,0.6545698924731183,744,744
XSB_fix_GW,pointnet,softmax,scan,0,macro_f1,0.5814323084837407,744,744
XSB_fix_GW,pointnet,softmax,scan,0,macro_auc,0.6788789025543992,744,744
XSB_fix_GW,pointnet,softmax,scan,0,f1_class::Unaffected,0.7563981042654029,744,744
XSB_fix_GW,pointnet,softmax,scan,0,f1_class::Affected,0.4064665127020785,744,744
XSB_fix_GW,dgcnn,softmax,scan,0,accuracy,0.7432795698924731,744,744
XSB_fix_GW,dgcnn,softmax,scan,0,macro_f1,0.6289393080865975,744,744
XSB_fix_GW,dgcnn,softmax,scan,0,macro_auc,0.744228949858089,744,744
XSB_fix_GW,dgcnn,softmax,scan,0,f1_class::Unaffected,0.8349178910976663,744,744
XSB_fix_GW,dgcnn,softmax,scan,0,f1_class::Affected,0.4229607250755287,744,744
XSB_fix_GW,pointnet2,softmax,scan,0,accuracy,0.6989247311827957,744,744
XSB_fix_GW,pointnet2,softmax,scan,0,macro_f1,0.6273845190716809,744,744
XSB_fix_GW,pointnet2,softmax,scan,0,macro_auc,0.7523060548722801,744,744
XSB_fix_GW,pointnet2,softmax,scan,0,f1_class::Unaffected,0.7906542056074767,744,744
XSB_fix_GW,pointnet2,softmax,scan,0,f1_class::Affected,0.46411483253588515,744,744
XSB_fix_GW,pointnet2,softmax,scan,1,accuracy,0.6801075268817204,744,744
XSB_fix_GW,pointnet2,softmax,scan,1,macro_f1,0.5969150360124929,744,744
XSB_fix_GW,pointnet2,softmax,scan,1,macro_auc,0.7278027436140019,744,744
XSB_fix_GW,pointnet2,softmax,scan,1,f1_class::Unaffected,0.7800369685767098,744,744
XSB_fix_GW,pointnet2,softmax,scan,1,f1_class::Affected,0.41379310344827586,744,744
XSB_fix_GW,pointnet2,softmax,scan,2,accuracy,0.7029569892473119,744,744
XSB_fix_GW,pointnet2,softmax,scan,2,macro_f1,0.6179162745303077,744,744
XSB_fix_GW,pointnet2,softmax,scan,2,macro_auc,0.7471381267738884,744,744
XSB_fix_GW,pointnet2,softmax,scan,2,f1_class::Unaffected,0.7981735159817351,744,744
XSB_fix_GW,pointnet2,softmax,scan,2,f1_class::Affected,0.43765903307888043,744,744
XSB_fix_GW,pointnet2,softmax,scan,3,accuracy,0.7029569892473119,744,744
XSB_fix_GW,pointnet2,softmax,scan,3,macro_f1,0.6318373872330707,744,744
XSB_fix_GW,pointnet2,softmax,scan,3,macro_auc,0.7536187322611164,744,744
XSB_fix_GW,pointnet2,softmax,scan,3,f1_class::Unaffected,0.7936507936507936,744,744
XSB_fix_GW,pointnet2,softmax,scan,3,f1_class::Affected,0.47002398081534774,744,744
XSB_fix_GW,pointnet2,softmax,scan,4,accuracy,0.6922043010752689,744,744
XSB_fix_GW,pointnet2,softmax,scan,4,macro_f1,0.6185102338297429,744,744
XSB_fix_GW,pointnet2,softmax,scan,4,macro_auc,0.7408467360454115,744,744
XSB_fix_GW,pointnet2,softmax,scan,4,f1_class::Unaffected,0.7861811391223156,744,744
XSB_fix_GW,pointnet2,softmax,scan,4,f1_class::Affected,0.45083932853717024,744,744
XSB_fix_PT,geommlp,softmax,scan,0,accuracy,0.6997885835095138,473,473
XSB_fix_PT,geommlp,softmax,scan,0,macro_f1,0.6099535423925668,473,473
XSB_fix_PT,geommlp,softmax,scan,0,macro_auc,0.6403440899367348,473,473
XSB_fix_PT,geommlp,softmax,scan,0,f1_class::Unaffected,0.7971428571428572,473,473
XSB_fix_PT,geommlp,softmax,scan,0,f1_class::Affected,0.42276422764227645,473,473
XSB_fix_PT,pointnet,softmax,scan,0,accuracy,0.7019027484143763,473,473
XSB_fix_PT,pointnet,softmax,scan,0,macro_f1,0.64874942724874,473,473
XSB_fix_PT,pointnet,softmax,scan,0,macro_auc,0.7501706795321105,473,473
XSB_fix_PT,pointnet,softmax,scan,0,f1_class::Unaffected,0.7853881278538812,473,473
XSB_fix_PT,pointnet,softmax,scan,0,f1_class::Affected,0.5121107266435986,473,473
XSB_fix_PT,dgcnn,softmax,scan,0,accuracy,0.7716701902748414,473,473
XSB_fix_PT,dgcnn,softmax,scan,0,macro_f1,0.7304331306990881,473,473
XSB_fix_PT,dgcnn,softmax,scan,0,macro_auc,0.8234946065267853,473,473
XSB_fix_PT,dgcnn,softmax,scan,0,f1_class::Unaffected,0.8358662613981763,473,473
XSB_fix_PT,dgcnn,softmax,scan,0,f1_class::Affected,0.625,473,473
XSB_fix_PT,pointnet2,softmax,scan,0,accuracy,0.7632135306553911,473,473
XSB_fix_PT,pointnet2,softmax,scan,0,macro_f1,0.7246569646569647,473,473
XSB_fix_PT,pointnet2,softmax,scan,0,macro_auc,0.8190569386919121,473,473
XSB_fix_PT,pointnet2,softmax,scan,0,f1_class::Unaffected,0.8276923076923077,473,473
XSB_fix_PT,pointnet2,softmax,scan,0,f1_class::Affected,0.6216216216216216,473,473
XSB_fix_PT,pointnet2,softmax,scan,1,accuracy,0.7420718816067653,473,473
XSB_fix_PT,pointnet2,softmax,scan,1,macro_f1,0.7063367666815943,473,473
XSB_fix_PT,pointnet2,softmax,scan,1,macro_auc,0.8008511219334578,473,473
