base_task,encoder,head,level,metric,train_seed_mean,train_seed_sd,train_seed_min,train_seed_max,n_train_seeds,infer_seed_sd,n_units,n_subjects,train_seed_range,boot_ci_lo,boot_ci_hi,boot_ci_width,legacy_value,legacy_ci_lo,legacy_ci_hi,legacy_z,legacy_inside_seed_range
B2_corrected,dgcnn,proto,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,0.2526984126984127,0.05528733437599996,0.2,0.3333333333333333,5,0.0,169,169,0.1333333333333333,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::5p-,0.42603174603174604,0.0889498090560972,0.2857142857142857,0.5,5,0.0,169,169,0.2142857142857143,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Achondroplasia,0.5757421800765454,0.2475126102348701,0.1538461538461538,0.7777777777777778,5,0.0,169,169,0.6239316239316239,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Angelman Syndrome,0.3,0.18257418583505536,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Apert Syndrome,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Bohring-Opitz Syndrome,0.5,0.11785113019775792,0.3333333333333333,0.6666666666666666,5,0.0,169,169,0.3333333333333333,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::CDKL5,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::CFC,0.20714285714285713,0.21189138534559035,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::CHARGE Syndrome,0.22495726495726495,0.17451643635643796,0.0,0.4615384615384615,5,0.0,169,169,0.4615384615384615,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::CdLS,0.14055555555555554,0.0913631338244383,0.0,0.2222222222222222,5,0.0,169,169,0.2222222222222222,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Cockayne Syndrome,0.5142857142857142,0.29043715584717916,0.0,0.6666666666666666,5,0.0,169,169,0.6666666666666666,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Cohen Syndrome,0.6033333333333333,0.10826921179274476,0.5,0.75,5,0.0,169,169,0.25,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Costello Syndrome,0.4084848484848485,0.1632205716341888,0.2,0.6,5,0.0,169,169,0.39999999999999997,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Crouzon Syndrome,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Down Syndrome,0.6556932722449964,0.11193917325557538,0.4615384615384615,0.7333333333333333,5,0.0,169,169,0.2717948717948718,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Ehlers-Danlos Syndrome,0.4148717948717948,0.1287475703989368,0.3076923076923077,0.6,5,0.0,169,169,0.29230769230769227,,,,,,,,False
B2_corrected,dgcnn,proto,subject,"f1_class::Facial Dysmorphia, possibly genetic",0.21126050420168063,0.12165966205166229,0.0,0.3,5,0.0,169,169,0.3,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Jacobsen Syndrome,0.37666666666666665,0.09249624617007739,0.25,0.5,5,0.0,169,169,0.25,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Joubert Syndrome,0.27487179487179486,0.12341982813813301,0.125,0.4,5,0.0,169,169,0.275,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Loeys-Dietz Syndrome,0.27904761904761904,0.20810123125291594,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Marfan Syndrome,0.5704260651629072,0.1034210457987934,0.4210526315789473,0.6666666666666666,5,0.0,169,169,0.24561403508771934,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),0.1,0.223606797749979,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Noonan Syndrome,0.4402941176470588,0.2248671058687931,0.1333333333333333,0.625,5,0.0,169,169,0.4916666666666667,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Pallister-Killian Syndrome,0.3835032614444379,0.11879983334515014,0.1818181818181818,0.4705882352941176,5,0.0,169,169,0.28877005347593576,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Phelan McDermid Syndrome,0.7116526610644257,0.17370488479561988,0.4285714285714285,0.9,5,0.0,169,169,0.47142857142857153,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Pitt Hopkins,0.5031746031746032,0.04510562615359626,0.4444444444444444,0.5714285714285714,5,0.0,169,169,0.12698412698412698,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Rett Syndrome,0.05714285714285714,0.12777531299998798,0.0,0.2857142857142857,5,0.0,169,169,0.2857142857142857,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Rubinstein-Taybi Syndrome,0.5476190476190477,0.07338588098772589,0.5,0.6666666666666666,5,0.0,169,169,0.16666666666666663,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Smith-Lemli-Opitz,0.4066666666666666,0.05962847939999439,0.3333333333333333,0.5,5,0.0,169,169,0.16666666666666669,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Tetrasomy 18p,0.2942857142857143,0.2754588009492675,0.0,0.5714285714285714,5,0.0,169,169,0.5714285714285714,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Trisomy 18,0.2742857142857143,0.08231348737650247,0.1333333333333333,0.3333333333333333,5,0.0,169,169,0.2,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Turner Syndrome,0.1,0.13693063937629155,0.0,0.25,5,0.0,169,169,0.25,,,,,,,,False
B2_corrected,dgcnn,proto,subject,f1_class::Williams Syndrome,0.36802005012531325,0.05664648325514541,0.2857142857142857,0.4210526315789473,5,0.0,169,169,0.1353383458646616,,,,,,,,False
B2_corrected,dgcnn,proto,subject,macro_auc,0.90082398020631,0.01895471277469337,0.8730596765336323,0.9212763157833856,5,0.0,169,169,0.04821663924975339,0.8812628688642914,0.9262799204330158,0.045017051568724376,0.9003378224601585,0.8804937863452666,0.9199761163915388,-0.025648383699100216,True
B2_corrected,dgcnn,proto,subject,macro_f1,0.33705194918453263,0.05208556338987654,0.2601996930944299,0.3886879429167636,5,0.0,169,169,0.1284882498223337,0.2673974762724938,0.4137814883949525,0.14638401212245872,0.3256143556054429,0.2474706046002405,0.4044210867909762,-0.21959239441216793,True
B2_corrected,dgcnn,proto,subject,top3_accuracy,0.6556213017751479,0.062256844674852735,0.5562130177514792,0.7159763313609467,5,0.0,169,169,0.1597633136094675,0.5834023668639053,0.7254437869822485,0.1420414201183432,,,,,False
B2_corrected,dgcnn,proto,subject,top5_accuracy,0.7822485207100591,0.0343501189910059,0.7337278106508875,0.8165680473372781,5,0.0,169,169,0.08284023668639051,0.7207100591715976,0.8414201183431953,0.12071005917159772,,,,,False
B2_corrected,dgcnn,softmax,scan,accuracy,0.2799999999999999,0.03938586722919936,0.2168421052631579,0.3242105263157894,5,0.0,475,169,0.1073684210526315,0.2275206715467414,0.33592607479662784,0.10840540324988643,0.2252631578947368,0.1797722408677464,0.2768256302727335,-1.3897584579446065,True
B2_corrected,dgcnn,softmax,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,0.10510078157136978,0.1029516036061514,0.0,0.2352941176470588,5,0.0,475,169,0.2352941176470588,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::5p-,0.3711974820670473,0.07011181802616501,0.2608695652173913,0.4444444444444444,5,0.0,475,169,0.18357487922705312,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Achondroplasia,0.533966768525592,0.12601190792144534,0.3636363636363636,0.7142857142857143,5,0.0,475,169,0.3506493506493507,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Angelman Syndrome,0.019047619047619042,0.04259177099999598,0.0,0.0952380952380952,5,0.0,475,169,0.0952380952380952,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Apert Syndrome,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Bohring-Opitz Syndrome,0.3603263303413228,0.09674602553984306,0.2857142857142857,0.5217391304347826,5,0.0,475,169,0.2360248447204969,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::CDKL5,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::CFC,0.03076923076923076,0.06880209161537813,0.0,0.1538461538461538,5,0.0,475,169,0.1538461538461538,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::CHARGE Syndrome,0.07688787185354688,0.08643708520506063,0.0,0.2105263157894736,5,0.0,475,169,0.2105263157894736,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::CdLS,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Cockayne Syndrome,0.40508676508676505,0.1265004853503637,0.2727272727272727,0.5384615384615384,5,0.0,475,169,0.26573426573426573,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Cohen Syndrome,0.3350854526497121,0.08430803035091194,0.2105263157894736,0.4186046511627907,5,0.0,475,169,0.20807833537331713,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Costello Syndrome,0.25838866161446805,0.08930028191124062,0.1666666666666666,0.3783783783783784,5,0.0,475,169,0.2117117117117118,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Crouzon Syndrome,0.17743589743589744,0.18531207574653222,0.0,0.4,5,0.0,475,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Down Syndrome,0.5727696817521054,0.0824078625276739,0.4642857142857143,0.6521739130434783,5,0.0,475,169,0.18788819875776397,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Ehlers-Danlos Syndrome,0.2412163742690058,0.05960190676130178,0.1904761904761904,0.3428571428571428,5,0.0,475,169,0.1523809523809524,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,"f1_class::Facial Dysmorphia, possibly genetic",0.22734337136614174,0.053900912053755766,0.1612903225806451,0.2745098039215686,5,0.0,475,169,0.1132194813409235,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Jacobsen Syndrome,0.33758075258075254,0.047036747321317664,0.2564102564102564,0.375,5,0.0,475,169,0.11858974358974361,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Joubert Syndrome,0.15372492431315957,0.08701408052568001,0.074074074074074,0.2941176470588235,5,0.0,475,169,0.22004357298474947,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Loeys-Dietz Syndrome,0.36448292448292446,0.11572014696568371,0.1904761904761904,0.4848484848484848,5,0.0,475,169,0.2943722943722944,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Marfan Syndrome,0.1017269686834904,0.08267172516200517,0.0,0.2307692307692307,5,0.0,475,169,0.2307692307692307,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),0.0297560975609756,0.04458814102480154,0.0,0.1,5,0.0,475,169,0.1,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Noonan Syndrome,0.376571319901246,0.11537365092298114,0.2580645161290322,0.5238095238095238,5,0.0,475,169,0.26574500768049164,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Pallister-Killian Syndrome,0.34291706822843304,0.07802905073881285,0.238095238095238,0.425531914893617,5,0.0,475,169,0.18743667679837903,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Phelan McDermid Syndrome,0.43773291925465835,0.18609937316966796,0.1333333333333333,0.6166666666666667,5,0.0,475,169,0.4833333333333334,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Pitt Hopkins,0.3757492507492507,0.2310898789608743,0.0,0.625,5,0.0,475,169,0.625,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Rett Syndrome,0.042105263157894715,0.09415023063157005,0.0,0.2105263157894736,5,0.0,475,169,0.2105263157894736,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Rubinstein-Taybi Syndrome,0.11400000000000002,0.1580506248010428,0.0,0.32,5,0.0,475,169,0.32,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Smith-Lemli-Opitz,0.10046620046620043,0.09224557020546803,0.0,0.1818181818181818,5,0.0,475,169,0.1818181818181818,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Tetrasomy 18p,0.1700495829870167,0.1817605923344336,0.0,0.4324324324324324,5,0.0,475,169,0.4324324324324324,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Trisomy 18,0.16290209790209792,0.11255214341380146,0.0,0.3076923076923077,5,0.0,475,169,0.3076923076923077,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Turner Syndrome,0.08995401386705733,0.052232383109634635,0.05,0.1739130434782608,5,0.0,475,169,0.1239130434782608,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,f1_class::Williams Syndrome,0.20716573399500224,0.09536220102805208,0.0606060606060606,0.2926829268292683,5,0.0,475,169,0.23207686622320767,,,,,,,,False
B2_corrected,dgcnn,softmax,scan,macro_auc,0.857406208427907,0.008888089488372867,0.848234281801079,0.8701231179866062,5,0.0,475,169,0.021888836185527283,0.832759260962653,0.8843570313997459,0.051597770437092905,0.8532582120421238,0.8266546576068526,0.8785908721365546,-0.46669156416679997,True
B2_corrected,dgcnn,softmax,scan,macro_f1,0.2158032547418177,0.02568374028514266,0.1773952079646429,0.2427775054266937,5,0.0,475,169,0.06538229746205082,0.17692117498862192,0.2642805058686949,0.08735933088007297,0.2032294774558953,0.1647066536669864,0.2488247069523635,-0.4895617673410272,True
B2_corrected,dgcnn,softmax,scan,top3_accuracy,0.5069473684210527,0.04126530606653177,0.4442105263157895,0.5452631578947369,5,0.0,475,169,0.1010526315789474,0.44121973996262637,0.5736130286663266,0.1323932887037002,,,,,False
B2_corrected,dgcnn,softmax,scan,top5_accuracy,0.6252631578947369,0.028440539128644846,0.5831578947368421,0.6547368421052632,5,0.0,475,169,0.07157894736842108,0.5600353129766059,0.6898273612761425,0.1297920482995366,,,,,False
B2_corrected,dgcnn,softmax,subject,accuracy,0.3715976331360946,0.041080603450200676,0.301775147928994,0.408284023668639,5,0.0,169,169,0.10650887573964496,0.30174556213017745,0.44733727810650886,0.14559171597633142,0.3491124260355029,0.2781065088757396,0.4201183431952662,-0.5473436418198933,True
B2_corrected,dgcnn,softmax,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,0.15666666666666668,0.1714318782749839,0.0,0.4,5,0.0,169,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::5p-,0.4515151515151515,0.13474535457874978,0.2222222222222222,0.5454545454545454,5,0.0,169,169,0.3232323232323232,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Achondroplasia,0.72544061302682,0.15143932011414413,0.4827586206896552,0.8888888888888888,5,0.0,169,169,0.40613026819923365,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Angelman Syndrome,0.08,0.17888543819998318,0.0,0.4,5,0.0,169,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Apert Syndrome,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Bohring-Opitz Syndrome,0.40444444444444444,0.1636014428382752,0.2222222222222222,0.6666666666666666,5,0.0,169,169,0.4444444444444444,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::CDKL5,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::CFC,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::CHARGE Syndrome,0.07076923076923076,0.09826904260105422,0.0,0.2,5,0.0,169,169,0.2,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::CdLS,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Cockayne Syndrome,0.4680952380952381,0.34378017286666757,0.0,0.8571428571428571,5,0.0,169,169,0.8571428571428571,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Cohen Syndrome,0.4791341991341991,0.10587155162059199,0.3333333333333333,0.5714285714285714,5,0.0,169,169,0.23809523809523808,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Costello Syndrome,0.33939393939393936,0.19292664866769005,0.2222222222222222,0.6666666666666666,5,0.0,169,169,0.4444444444444444,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Crouzon Syndrome,0.36,0.4098780306383839,0.0,1.0,5,0.0,169,169,1.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Down Syndrome,0.7827935190956434,0.08987377359984824,0.6341463414634146,0.8571428571428571,5,0.0,169,169,0.22299651567944245,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Ehlers-Danlos Syndrome,0.3247419247419247,0.055594821967925846,0.2666666666666666,0.4,5,0.0,169,169,0.13333333333333341,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,"f1_class::Facial Dysmorphia, possibly genetic",0.23153153153153147,0.15139944210105008,0.0,0.3809523809523809,5,0.0,169,169,0.3809523809523809,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Jacobsen Syndrome,0.3141538461538461,0.1297991165258361,0.2,0.5,5,0.0,169,169,0.3,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Joubert Syndrome,0.20124542124542125,0.1504829492260016,0.0,0.4,5,0.0,169,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Loeys-Dietz Syndrome,0.5079918864097362,0.11504510238467967,0.32,0.6,5,0.0,169,169,0.27999999999999997,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Marfan Syndrome,0.07272727272727272,0.09958591954639383,0.0,0.1818181818181818,5,0.0,169,169,0.1818181818181818,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),0.04444444444444444,0.09938079899999064,0.0,0.2222222222222222,5,0.0,169,169,0.2222222222222222,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Noonan Syndrome,0.42231164088749223,0.14017848411819012,0.2352941176470588,0.6153846153846154,5,0.0,169,169,0.38009049773755665,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Pallister-Killian Syndrome,0.4634105763517528,0.1383609036467581,0.2222222222222222,0.5454545454545454,5,0.0,169,169,0.3232323232323232,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Phelan McDermid Syndrome,0.46521848739495797,0.2899007857430971,0.0,0.72,5,0.0,169,169,0.72,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Pitt Hopkins,0.37333333333333335,0.23851391759997753,0.0,0.6666666666666666,5,0.0,169,169,0.6666666666666666,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Rett Syndrome,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Rubinstein-Taybi Syndrome,0.3022222222222222,0.29380433566290504,0.0,0.6666666666666666,5,0.0,169,169,0.6666666666666666,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Smith-Lemli-Opitz,0.2,0.2738612787525831,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Tetrasomy 18p,0.12000000000000002,0.1788854381999832,0.0,0.4,5,0.0,169,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Trisomy 18,0.22666666666666666,0.2553864174583727,0.0,0.5,5,0.0,169,169,0.5,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Turner Syndrome,0.0,0.0,0.0,0.0,5,0.0,169,169,0.0,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,f1_class::Williams Syndrome,0.24456876456876456,0.15793520471251757,0.0,0.4,5,0.0,169,169,0.4,,,,,,,,False
B2_corrected,dgcnn,softmax,subject,macro_auc,0.906859653372643,0.007882663068553458,0.8976221016070456,0.9152694781889162,5,0.0,169,169,0.017647376581870655,0.8796766264641876,0.9296300559945424,0.049953429530354754,0.9006878964899896,0.8743114432809028,0.9233594536018498,-0.7829532772083765,True
B2_corrected,dgcnn,softmax,subject,macro_f1,0.2676612430551727,0.030140665690715697,0.2179115380627458,0.2969062029948927,5,0.0,169,169,0.07899466493214688,0.20712459331470373,0.3323243337098469,0.12519974039514314,0.2725413357126912,0.202501504685876,0.3378098793147663,0.1619105797992283,True
B2_corrected,dgcnn,softmax,subject,top3_accuracy,0.5905325443786982,0.0255878678230055,0.5562130177514792,0.621301775147929,5,0.0,169,169,0.0650887573964497,0.514792899408284,0.6650887573964497,0.1502958579881657,,,,,False
B2_corrected,dgcnn,softmax,subject,top5_accuracy,0.6923076923076923,0.011069992268561969,0.6745562130177515,0.7041420118343196,5,0.0,169,169,0.029585798816568087,0.6213017751479291,0.7597928994082839,0.13849112426035481,,,,,False
B2_corrected,geommlp,knn11,scan,accuracy,0.1747368421052631,0.0,0.1747368421052631,0.1747368421052631,5,0.0,475,169,0.0,0.139414321192053,0.21328909580833014,0.07387477461627714,0.1747368421052631,0.139414321192053,0.2132890958083301,,True
B2_corrected,geommlp,knn11,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::5p-,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Achondroplasia,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Angelman Syndrome,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Apert Syndrome,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Bohring-Opitz Syndrome,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::CDKL5,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::CFC,0.1379310344827586,0.0,0.1379310344827586,0.1379310344827586,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::CHARGE Syndrome,0.1290322580645161,0.0,0.1290322580645161,0.1290322580645161,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::CdLS,0.0952380952380952,0.0,0.0952380952380952,0.0952380952380952,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Cockayne Syndrome,0.20512820512820512,3.1031676915590914e-17,0.2051282051282051,0.2051282051282051,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Cohen Syndrome,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Costello Syndrome,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Crouzon Syndrome,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Down Syndrome,0.1714285714285714,0.0,0.1714285714285714,0.1714285714285714,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Ehlers-Danlos Syndrome,0.20833333333333331,3.1031676915590914e-17,0.2083333333333333,0.2083333333333333,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",0.05,0.0,0.05,0.05,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,0.24390243902439018,3.1031676915590914e-17,0.2439024390243902,0.2439024390243902,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,0.08,0.0,0.08,0.08,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,0.0952380952380952,0.0,0.0952380952380952,0.0952380952380952,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,0.1764705882352941,0.0,0.1764705882352941,0.1764705882352941,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,0.5,0.0,0.5,0.5,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,0.3529411764705882,0.0,0.3529411764705882,0.3529411764705882,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,0.25,0.0,0.25,0.25,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,0.0,0.0,0.0,0.0,5,0.0,475,169,0.0,,,,,,,,False
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,0.1639344262295081,0.0,0.1639344262295081,0.1639344262295081,5,0.0,475,169,0.0,,,,,,,,False
