task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
B2_r2,dgcnn,proto,subject,macro_auc,1,0.8676958048089792,0.0,0.8676958048089792,0.8676958048089792,True,0.8679899825134081,0.8373747521777359,0.8971400670695021,2000,149,149
B2_r2,dgcnn,knn11,scan,accuracy,1,0.2917771883289125,0.0,0.2917771883289125,0.2917771883289125,True,0.2918447342934926,0.23099394613293797,0.3541317691012849,2000,149,377
B2_r2,dgcnn,knn11,scan,macro_f1,1,0.22406523426993086,0.0,0.22406523426993086,0.22406523426993086,True,0.2153439991576819,0.16770210995520116,0.2624085712323454,2000,149,377
B2_r2,dgcnn,knn11,scan,macro_auc,1,0.7383410129556284,0.0,0.7383410129556284,0.7383410129556284,True,0.7401935268487102,0.6968734903566323,0.7814715800999804,2000,149,377
B2_r2,dgcnn,knn11,subject,accuracy,1,0.30201342281879195,0.0,0.30201342281879195,0.30201342281879195,True,0.302251677852349,0.22818791946308725,0.37583892617449666,2000,149,149
B2_r2,dgcnn,knn11,subject,macro_f1,1,0.2597732492682183,0.0,0.2597732492682183,0.2597732492682183,True,0.24763110906238278,0.1838757145472024,0.3150658993512927,2000,149,149
B2_r2,dgcnn,knn11,subject,macro_auc,1,0.7739372134398446,0.0,0.7739372134398446,0.7739372134398446,True,0.7750869294346882,0.730965974924874,0.8172502739743558,2000,149,149
B2_r2,pointnet2,softmax,scan,accuracy,5,0.38249336870026523,0.00686587750957284,0.3740053050397878,0.38992042440318303,False,0.38155858459123154,0.3218909167772125,0.44415600896565355,2000,149,377
B2_r2,pointnet2,softmax,scan,macro_f1,5,0.30968116541549096,0.0051069646642359565,0.3029533311120437,0.3146135613670799,False,0.2968180786709107,0.2507709477640971,0.3470243117319522,2000,149,377
B2_r2,pointnet2,softmax,scan,macro_auc,5,0.8550511104092717,0.0021587908710330055,0.8516246970664234,0.8571459568460419,False,0.8562659209314903,0.8240191879978152,0.8863576447912986,2000,149,377
B2_r2,pointnet2,softmax,subject,accuracy,5,0.43624161073825507,0.009491366190423473,0.42953020134228187,0.44966442953020136,False,0.43618187919463086,0.3651006711409396,0.5100671140939597,2000,149,149
B2_r2,pointnet2,softmax,subject,macro_f1,5,0.3354974396429965,0.006415899025028911,0.3288686528617936,0.34257455400820924,False,0.3252005217648588,0.2669704513148964,0.3874554170787395,2000,149,149
B2_r2,pointnet2,softmax,subject,macro_auc,5,0.8885857881961584,0.003122359190760854,0.8855042716640072,0.8925398831696508,False,0.889315553417387,0.8604238694241697,0.9179672270133664,2000,149,149
B2_r2,pointnet2,proto,scan,accuracy,5,0.40318302387267907,0.006497320272634435,0.3952254641909814,0.41114058355437666,False,0.40192885951532115,0.3407915250121418,0.4649897987878208,2000,149,377
B2_r2,pointnet2,proto,scan,macro_f1,5,0.3490865268397124,0.010749901234393074,0.3377149723012052,0.3606302967283692,False,0.3346582118003288,0.2822484196651042,0.39057041768437756,2000,149,377
B2_r2,pointnet2,proto,scan,macro_auc,5,0.847836570747041,0.0036442407349738283,0.8436807552931195,0.8516868895500155,False,0.8498889187926852,0.8155763341217681,0.8829530207534827,2000,149,377
B2_r2,pointnet2,proto,subject,accuracy,5,0.46442953020134226,0.019218551762787046,0.44966442953020136,0.4966442953020134,False,0.46426644295302016,0.3919127516778523,0.5395973154362416,2000,149,149
B2_r2,pointnet2,proto,subject,macro_f1,5,0.38685097185452,0.01456278033748157,0.3751746189826685,0.4105041574710692,False,0.37427747474570217,0.3095840457453607,0.4416555071473913,2000,149,149
B2_r2,pointnet2,proto,subject,macro_auc,5,0.8959903810887082,0.0043249484145883935,0.8915217290164542,0.9008728132131795,False,0.8965191283015171,0.8633133496470353,0.9268679302644133,2000,149,149
B2_r2,pointnet2,knn11,scan,accuracy,5,0.3893899204244032,0.008877029459247489,0.3793103448275862,0.4005305039787798,False,0.3893703377864913,0.32481183376195055,0.4529564448730311,2000,149,377
B2_r2,pointnet2,knn11,scan,macro_f1,5,0.31174904206055976,0.011920751973930747,0.29695168281121626,0.3291396598947291,False,0.30210756876001266,0.25349258098211497,0.3502126585752859,2000,149,377
B2_r2,pointnet2,knn11,scan,macro_auc,5,0.7819855450816606,0.0020086896445685714,0.7794282957377828,0.7848441870906234,False,0.7850142895404272,0.7499260674997593,0.8208308944731197,2000,149,377
B2_r2,pointnet2,knn11,subject,accuracy,5,0.3946308724832215,0.01921855176278705,0.3691275167785235,0.4161073825503356,False,0.3949395973154362,0.32214765100671144,0.46442953020134226,2000,149,149
B2_r2,pointnet2,knn11,subject,macro_f1,5,0.32789589704571964,0.02310683285985464,0.2948436027480145,0.3537969362079269,False,0.3146587193443546,0.25270525885385753,0.3787860179780916,2000,149,149
B2_r2,pointnet2,knn11,subject,macro_auc,5,0.8266426508058139,0.0020746747669726376,0.8242563633102176,0.829595434020062,False,0.8281265500235104,0.7872432151360073,0.8654740481650547,2000,149,149
C_corrected,geommlp,softmax,scan,accuracy,1,0.8507831821929102,0.0,0.8507831821929102,0.8507831821929102,True,0.8508047252833542,0.8356427288809694,0.8661418420717488,2000,2658,3639
C_corrected,geommlp,softmax,scan,macro_f1,1,0.8475493543493418,0.0,0.8475493543493418,0.8475493543493418,True,0.8474239780879226,0.8315758465480902,0.8634668075357359,2000,2658,3639
C_corrected,geommlp,softmax,scan,macro_auc,1,0.9130908453797583,0.0,0.9130908453797583,0.9130908453797583,True,0.913112769724195,0.9006418938202758,0.9249213580031796,2000,2658,3639
C_corrected,geommlp,softmax,subject,accuracy,1,0.8589164785553047,0.0,0.8589164785553047,0.8589164785553047,True,0.8590139202407825,0.8457486832204665,0.8724604966139955,2000,2658,2658
C_corrected,geommlp,softmax,subject,macro_f1,1,0.8169231518054674,0.0,0.8169231518054674,0.8169231518054674,True,0.8168858414549841,0.8003095023114739,0.8329530475684885,2000,2658,2658
C_corrected,geommlp,softmax,subject,macro_auc,1,0.897734663821126,0.0,0.897734663821126,0.897734663821126,True,0.8978428805620513,0.8844362655972107,0.9102047477055991,2000,2658,2658
C_corrected,pointnet,softmax,scan,accuracy,1,0.875515251442704,0.0,0.875515251442704,0.875515251442704,True,0.8754932864863896,0.8623645703632502,0.889378760790363,2000,2658,3639
C_corrected,pointnet,softmax,scan,macro_f1,1,0.871011174482221,0.0,0.871011174482221,0.871011174482221,True,0.8708400350599076,0.8565638258680918,0.8852894548874791,2000,2658,3639
C_corrected,pointnet,softmax,scan,macro_auc,1,0.9315312415930792,0.0,0.9315312415930792,0.9315312415930792,True,0.9315381742971147,0.9202753558801009,0.9422612682175406,2000,2658,3639
C_corrected,pointnet,softmax,subject,accuracy,1,0.882242287434161,0.0,0.882242287434161,0.882242287434161,True,0.8822874341610234,0.8702031602708804,0.8950338600451467,2000,2658,2658
C_corrected,pointnet,softmax,subject,macro_f1,1,0.8392154050981198,0.0,0.8392154050981198,0.8392154050981198,True,0.8391115516332657,0.8224370629683664,0.856011758087765,2000,2658,2658
C_corrected,pointnet,softmax,subject,macro_auc,1,0.9166561800153203,0.0,0.9166561800153203,0.9166561800153203,True,0.9167472480766219,0.9041677843291178,0.9282949846437789,2000,2658,2658
C_corrected,dgcnn,softmax,scan,accuracy,1,0.8955757076119814,0.0,0.8955757076119814,0.8955757076119814,True,0.8953573488994092,0.8830656482533987,0.9068887192513093,2000,2658,3639
C_corrected,dgcnn,softmax,scan,macro_f1,1,0.8936713696233616,0.0,0.8936713696233616,0.8936713696233616,True,0.8933433812221194,0.8808069859328373,0.9054184394540173,2000,2658,3639
C_corrected,dgcnn,softmax,scan,macro_auc,1,0.960136905830683,0.0,0.960136905830683,0.960136905830683,True,0.9601136494165528,0.9528553351457755,0.9670837862462178,2000,2658,3639
C_corrected,dgcnn,softmax,subject,accuracy,1,0.8987960872836719,0.0,0.8987960872836719,0.8987960872836719,True,0.8986064710308502,0.8871331828442438,0.909706546275395,2000,2658,2658
C_corrected,dgcnn,softmax,subject,macro_f1,1,0.8740067486378229,0.0,0.8740067486378229,0.8740067486378229,True,0.8736395247924793,0.8596479761986989,0.8873303944236205,2000,2658,2658
C_corrected,dgcnn,softmax,subject,macro_auc,1,0.9557071283134465,0.0,0.9557071283134465,0.9557071283134465,True,0.9556361553501698,0.9471766240517026,0.9627729310449644,2000,2658,2658
C_corrected,pointnet2,softmax,scan,accuracy,5,0.902555647155812,0.0034954830703287664,0.8988733168452872,0.907392140697994,False,0.9025383149444844,0.8915838483051038,0.9132644358218431,2000,2658,3639
C_corrected,pointnet2,softmax,scan,macro_f1,5,0.9003287533391285,0.003531083674062912,0.8966732405581327,0.9052432862667388,False,0.9002065226782247,0.8885403425181276,0.9111576415538707,2000,2658,3639
C_corrected,pointnet2,softmax,scan,macro_auc,5,0.9601826332665855,0.0008455592028873122,0.959463497887902,0.961255239860904,False,0.9602278750811102,0.9526058640228133,0.9671900628502533,2000,2658,3639
C_corrected,pointnet2,softmax,subject,accuracy,5,0.9100075244544771,0.004251483246506164,0.9063205417607223,0.9164785553047404,False,0.909900978179082,0.8996990218209181,0.9193378480060197,2000,2658,2658
C_corrected,pointnet2,softmax,subject,macro_f1,5,0.886412331308396,0.005132612302347319,0.8819849450305495,0.8942788957688339,False,0.8861542643646078,0.8742211511924002,0.8978785801858297,2000,2658,2658
C_corrected,pointnet2,softmax,subject,macro_auc,5,0.9581947693070836,0.0007453534435120798,0.9573373758154895,0.9591443111989388,False,0.9581507837526201,0.9504520481818944,0.9648846398946694,2000,2658,2658
