base_task,encoder,head,level,metric,train_seed,value,infer_seed_sd,n_infer_seeds,n_units,n_subjects
B2_corrected,geommlp,knn11,scan,f1_class::Ehlers-Danlos Syndrome,3,0.2083333333333333,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Ehlers-Danlos Syndrome,4,0.2083333333333333,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Ehlers-Danlos Syndrome,5,0.2083333333333333,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",1,0.05,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",2,0.05,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",3,0.05,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",4,0.05,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,"f1_class::Facial Dysmorphia, possibly genetic",5,0.05,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,1,0.2439024390243902,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,2,0.2439024390243902,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,3,0.2439024390243902,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,4,0.2439024390243902,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Jacobsen Syndrome,5,0.2439024390243902,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,1,0.08,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,2,0.08,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,3,0.08,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,4,0.08,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Joubert Syndrome,5,0.08,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,1,0.0952380952380952,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,2,0.0952380952380952,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,3,0.0952380952380952,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,4,0.0952380952380952,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Loeys-Dietz Syndrome,5,0.0952380952380952,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,1,0.3684210526315789,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,2,0.3684210526315789,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,3,0.3684210526315789,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,4,0.3684210526315789,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Marfan Syndrome,5,0.3684210526315789,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),1,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),2,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),3,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),4,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),5,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,1,0.1764705882352941,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,2,0.1764705882352941,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,3,0.1764705882352941,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,4,0.1764705882352941,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Noonan Syndrome,5,0.1764705882352941,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,1,0.5,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,2,0.5,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,3,0.5,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,4,0.5,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pallister-Killian Syndrome,5,0.5,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,1,0.3529411764705882,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,2,0.3529411764705882,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,3,0.3529411764705882,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,4,0.3529411764705882,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Phelan McDermid Syndrome,5,0.3529411764705882,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,1,0.25,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,2,0.25,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,3,0.25,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,4,0.25,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Pitt Hopkins,5,0.25,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,1,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,2,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,3,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,4,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rett Syndrome,5,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,1,0.1818181818181818,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,2,0.1818181818181818,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,3,0.1818181818181818,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,4,0.1818181818181818,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Rubinstein-Taybi Syndrome,5,0.1818181818181818,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,1,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,2,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,3,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,4,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Smith-Lemli-Opitz,5,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,1,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,2,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,3,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,4,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Tetrasomy 18p,5,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,1,0.1538461538461538,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,2,0.1538461538461538,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,3,0.1538461538461538,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,4,0.1538461538461538,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Trisomy 18,5,0.1538461538461538,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,1,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,2,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,3,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,4,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Turner Syndrome,5,0.0,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,1,0.1639344262295081,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,2,0.1639344262295081,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,3,0.1639344262295081,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,4,0.1639344262295081,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,f1_class::Williams Syndrome,5,0.1639344262295081,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_auc,1,0.6860560652606227,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_auc,2,0.6860560652606227,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_auc,3,0.6860560652606227,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_auc,4,0.6860560652606227,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_auc,5,0.6860560652606227,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_f1,1,0.1373634333662786,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_f1,2,0.1373634333662786,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_f1,3,0.1373634333662786,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_f1,4,0.1373634333662786,0.0,1,475,169
B2_corrected,geommlp,knn11,scan,macro_f1,5,0.1373634333662786,0.0,1,475,169
B2_corrected,geommlp,knn11,subject,accuracy,1,0.165680473372781,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,accuracy,2,0.165680473372781,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,accuracy,3,0.165680473372781,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,accuracy,4,0.165680473372781,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,accuracy,5,0.165680473372781,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::5p-,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::5p-,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::5p-,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::5p-,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::5p-,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Achondroplasia,1,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Achondroplasia,2,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Achondroplasia,3,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Achondroplasia,4,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Achondroplasia,5,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Angelman Syndrome,1,0.2857142857142857,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Angelman Syndrome,2,0.2857142857142857,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Angelman Syndrome,3,0.2857142857142857,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Angelman Syndrome,4,0.2857142857142857,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Angelman Syndrome,5,0.2857142857142857,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Apert Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Apert Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Apert Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Apert Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Apert Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Bohring-Opitz Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Bohring-Opitz Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Bohring-Opitz Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Bohring-Opitz Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Bohring-Opitz Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CDKL5,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CDKL5,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CDKL5,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CDKL5,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CDKL5,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CFC,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CFC,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CFC,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CFC,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CFC,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CHARGE Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CHARGE Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CHARGE Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CHARGE Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CHARGE Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CdLS,1,0.2666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CdLS,2,0.2666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CdLS,3,0.2666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CdLS,4,0.2666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::CdLS,5,0.2666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cockayne Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cockayne Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cockayne Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cockayne Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cockayne Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cohen Syndrome,1,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cohen Syndrome,2,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cohen Syndrome,3,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cohen Syndrome,4,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Cohen Syndrome,5,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Costello Syndrome,1,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Costello Syndrome,2,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Costello Syndrome,3,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Costello Syndrome,4,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Costello Syndrome,5,0.1111111111111111,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Crouzon Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Crouzon Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Crouzon Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Crouzon Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Crouzon Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Down Syndrome,1,0.24,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Down Syndrome,2,0.24,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Down Syndrome,3,0.24,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Down Syndrome,4,0.24,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Down Syndrome,5,0.24,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Ehlers-Danlos Syndrome,1,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Ehlers-Danlos Syndrome,2,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Ehlers-Danlos Syndrome,3,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Ehlers-Danlos Syndrome,4,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Ehlers-Danlos Syndrome,5,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Jacobsen Syndrome,1,0.2222222222222222,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Jacobsen Syndrome,2,0.2222222222222222,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Jacobsen Syndrome,3,0.2222222222222222,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Jacobsen Syndrome,4,0.2222222222222222,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Jacobsen Syndrome,5,0.2222222222222222,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Joubert Syndrome,1,0.2,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Joubert Syndrome,2,0.2,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Joubert Syndrome,3,0.2,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Joubert Syndrome,4,0.2,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Joubert Syndrome,5,0.2,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Loeys-Dietz Syndrome,1,0.125,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Loeys-Dietz Syndrome,2,0.125,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Loeys-Dietz Syndrome,3,0.125,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Loeys-Dietz Syndrome,4,0.125,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Loeys-Dietz Syndrome,5,0.125,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Marfan Syndrome,1,0.2352941176470588,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Marfan Syndrome,2,0.2352941176470588,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Marfan Syndrome,3,0.2352941176470588,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Marfan Syndrome,4,0.2352941176470588,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Marfan Syndrome,5,0.2352941176470588,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Noonan Syndrome,1,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Noonan Syndrome,2,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Noonan Syndrome,3,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Noonan Syndrome,4,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Noonan Syndrome,5,0.1666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pallister-Killian Syndrome,1,0.6666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pallister-Killian Syndrome,2,0.6666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pallister-Killian Syndrome,3,0.6666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pallister-Killian Syndrome,4,0.6666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pallister-Killian Syndrome,5,0.6666666666666666,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Phelan McDermid Syndrome,1,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Phelan McDermid Syndrome,2,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Phelan McDermid Syndrome,3,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Phelan McDermid Syndrome,4,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Phelan McDermid Syndrome,5,0.3157894736842105,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pitt Hopkins,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pitt Hopkins,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pitt Hopkins,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pitt Hopkins,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Pitt Hopkins,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rett Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rett Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rett Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rett Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rett Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Smith-Lemli-Opitz,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Smith-Lemli-Opitz,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Smith-Lemli-Opitz,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Smith-Lemli-Opitz,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Smith-Lemli-Opitz,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Tetrasomy 18p,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Tetrasomy 18p,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Tetrasomy 18p,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Tetrasomy 18p,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Tetrasomy 18p,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Trisomy 18,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Trisomy 18,2,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Trisomy 18,3,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Trisomy 18,4,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Trisomy 18,5,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Turner Syndrome,1,0.0,0.0,1,169,169
B2_corrected,geommlp,knn11,subject,f1_class::Turner Syndrome,2,0.0,0.0,1,169,169
