task,encoder,head,level,seed,metric,value,n_units,n_subjects
XS_fix_PT,geommlp,softmax,scan,0,macro_auc,0.5678258112699572,473,473
XS_fix_PT,geommlp,softmax,scan,0,f1_class::Unaffected,0.763744427934621,473,473
XS_fix_PT,geommlp,softmax,scan,0,f1_class::Cleft Lip,0.0,473,473
XS_fix_PT,geommlp,softmax,scan,0,f1_class::Cleft Palate,0.07894736842105263,473,473
XS_fix_PT,geommlp,softmax,scan,0,f1_class::Cleft Lip and Palate,0.21176470588235294,473,473
XS_fix_PT,pointnet,softmax,scan,0,accuracy,0.693446088794926,473,473
XS_fix_PT,pointnet,softmax,scan,0,macro_f1,0.23278963869811886,473,473
XS_fix_PT,pointnet,softmax,scan,0,macro_auc,0.5095434346386196,473,473
XS_fix_PT,pointnet,softmax,scan,0,f1_class::Unaffected,0.8223350253807107,473,473
XS_fix_PT,pointnet,softmax,scan,0,f1_class::Cleft Lip,0.0,473,473
XS_fix_PT,pointnet,softmax,scan,0,f1_class::Cleft Palate,0.05,473,473
XS_fix_PT,pointnet,softmax,scan,0,f1_class::Cleft Lip and Palate,0.058823529411764705,473,473
XS_fix_PT,dgcnn,softmax,scan,0,accuracy,0.6363636363636364,473,473
XS_fix_PT,dgcnn,softmax,scan,0,macro_f1,0.2896193642864804,473,473
XS_fix_PT,dgcnn,softmax,scan,0,macro_auc,0.6201134881312966,473,473
XS_fix_PT,dgcnn,softmax,scan,0,f1_class::Unaffected,0.7879656160458453,473,473
XS_fix_PT,dgcnn,softmax,scan,0,f1_class::Cleft Lip,0.0,473,473
XS_fix_PT,dgcnn,softmax,scan,0,f1_class::Cleft Palate,0.058823529411764705,473,473
XS_fix_PT,dgcnn,softmax,scan,0,f1_class::Cleft Lip and Palate,0.3116883116883117,473,473
XS_fix_PT,pointnet2,softmax,scan,0,accuracy,0.6173361522198731,473,473
XS_fix_PT,pointnet2,softmax,scan,0,macro_f1,0.35450214428996335,473,473
XS_fix_PT,pointnet2,softmax,scan,0,macro_auc,0.6069191346206905,473,473
XS_fix_PT,pointnet2,softmax,scan,0,f1_class::Unaffected,0.7658227848101266,473,473
XS_fix_PT,pointnet2,softmax,scan,0,f1_class::Cleft Lip,0.13333333333333333,473,473
XS_fix_PT,pointnet2,softmax,scan,0,f1_class::Cleft Palate,0.15,473,473
XS_fix_PT,pointnet2,softmax,scan,0,f1_class::Cleft Lip and Palate,0.36885245901639346,473,473
XS_fix_PT,pointnet2,softmax,scan,1,accuracy,0.6131078224101479,473,473
XS_fix_PT,pointnet2,softmax,scan,1,macro_f1,0.32541249780586273,473,473
XS_fix_PT,pointnet2,softmax,scan,1,macro_auc,0.6078698098952908,473,473
XS_fix_PT,pointnet2,softmax,scan,1,f1_class::Unaffected,0.764612954186414,473,473
XS_fix_PT,pointnet2,softmax,scan,1,f1_class::Cleft Lip,0.06666666666666667,473,473
XS_fix_PT,pointnet2,softmax,scan,1,f1_class::Cleft Palate,0.1,473,473
XS_fix_PT,pointnet2,softmax,scan,1,f1_class::Cleft Lip and Palate,0.37037037037037035,473,473
XS_fix_PT,pointnet2,softmax,scan,2,accuracy,0.6257928118393234,473,473
XS_fix_PT,pointnet2,softmax,scan,2,macro_f1,0.323325888228466,473,473
XS_fix_PT,pointnet2,softmax,scan,2,macro_auc,0.5994739264357984,473,473
XS_fix_PT,pointnet2,softmax,scan,2,f1_class::Unaffected,0.7765451664025357,473,473
XS_fix_PT,pointnet2,softmax,scan,2,f1_class::Cleft Lip,0.06896551724137931,473,473
XS_fix_PT,pointnet2,softmax,scan,2,f1_class::Cleft Palate,0.05263157894736842,473,473
XS_fix_PT,pointnet2,softmax,scan,2,f1_class::Cleft Lip and Palate,0.3951612903225806,473,473
XS_fix_PT,pointnet2,softmax,scan,3,accuracy,0.5856236786469344,473,473
XS_fix_PT,pointnet2,softmax,scan,3,macro_f1,0.2943183326695872,473,473
XS_fix_PT,pointnet2,softmax,scan,3,macro_auc,0.5966911974778021,473,473
XS_fix_PT,pointnet2,softmax,scan,3,f1_class::Unaffected,0.75,473,473
XS_fix_PT,pointnet2,softmax,scan,3,f1_class::Cleft Lip,0.06451612903225806,473,473
XS_fix_PT,pointnet2,softmax,scan,3,f1_class::Cleft Palate,0.05,473,473
XS_fix_PT,pointnet2,softmax,scan,3,f1_class::Cleft Lip and Palate,0.31275720164609055,473,473
XS_fix_PT,pointnet2,softmax,scan,4,accuracy,0.6236786469344608,473,473
XS_fix_PT,pointnet2,softmax,scan,4,macro_f1,0.343521706077949,473,473
XS_fix_PT,pointnet2,softmax,scan,4,macro_auc,0.5993929025905066,473,473
XS_fix_PT,pointnet2,softmax,scan,4,f1_class::Unaffected,0.7716535433070866,473,473
XS_fix_PT,pointnet2,softmax,scan,4,f1_class::Cleft Lip,0.07692307692307693,473,473
XS_fix_PT,pointnet2,softmax,scan,4,f1_class::Cleft Palate,0.15,473,473
XS_fix_PT,pointnet2,softmax,scan,4,f1_class::Cleft Lip and Palate,0.37551020408163266,473,473
XS_fix_LC,geommlp,softmax,scan,0,accuracy,0.6666666666666666,120,120
XS_fix_LC,geommlp,softmax,scan,0,macro_f1,0.2223639455782313,120,120
XS_fix_LC,geommlp,softmax,scan,0,macro_auc,0.4357790150758008,120,120
XS_fix_LC,geommlp,softmax,scan,0,f1_class::Unaffected,0.8061224489795918,120,120
XS_fix_LC,geommlp,softmax,scan,0,f1_class::Cleft Lip,0.0,120,120
XS_fix_LC,geommlp,softmax,scan,0,f1_class::Cleft Palate,0.0,120,120
XS_fix_LC,geommlp,softmax,scan,0,f1_class::Cleft Lip and Palate,0.08333333333333333,120,120
XS_fix_LC,pointnet,softmax,scan,0,accuracy,0.6833333333333333,120,120
XS_fix_LC,pointnet,softmax,scan,0,macro_f1,0.24652394614875303,120,120
XS_fix_LC,pointnet,softmax,scan,0,macro_auc,0.47882641041853635,120,120
XS_fix_LC,pointnet,softmax,scan,0,f1_class::Unaffected,0.8121827411167513,120,120
XS_fix_LC,pointnet,softmax,scan,0,f1_class::Cleft Lip,0.0,120,120
XS_fix_LC,pointnet,softmax,scan,0,f1_class::Cleft Palate,0.0,120,120
XS_fix_LC,pointnet,softmax,scan,0,f1_class::Cleft Lip and Palate,0.17391304347826086,120,120
XS_fix_LC,dgcnn,softmax,scan,0,accuracy,0.5583333333333333,120,120
