task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
XS_fix_GW,pointnet,softmax,scan,accuracy,1,0.7056451612903226,0.0,0.7056451612903226,0.7056451612903226,True,0.7059522849462366,0.6720430107526881,0.7379032258064516,2000,744,744
XS_fix_GW,pointnet,softmax,scan,macro_f1,1,0.24393429998095412,0.0,0.24393429998095412,0.24393429998095412,True,0.24374211414995403,0.22580141713691337,0.2630733009851307,2000,744,744
XS_fix_GW,pointnet,softmax,scan,macro_auc,1,0.509944017542922,0.0,0.509944017542922,0.509944017542922,True,0.5096048085810915,0.4634281774313069,0.5558722834797323,2000,744,744
XS_fix_GW,dgcnn,softmax,scan,accuracy,1,0.6384408602150538,0.0,0.6384408602150538,0.6384408602150538,True,0.6383575268817204,0.603494623655914,0.6733870967741935,2000,744,744
XS_fix_GW,dgcnn,softmax,scan,macro_f1,1,0.33121798535008967,0.0,0.33121798535008967,0.33121798535008967,True,0.33001667898664966,0.29080053131601874,0.37203705550202903,2000,744,744
XS_fix_GW,dgcnn,softmax,scan,macro_auc,1,0.6743603388362532,0.0,0.6743603388362532,0.6743603388362532,True,0.6744878383696198,0.6329500411342853,0.7142356649414308,2000,744,744
XS_fix_GW,pointnet2,softmax,scan,accuracy,5,0.5163978494623656,0.01283584557668098,0.49731182795698925,0.5295698924731183,False,0.5164052419354839,0.485483870967742,0.5473185483870968,2000,744,744
XS_fix_GW,pointnet2,softmax,scan,macro_f1,5,0.2789184542934918,0.01071454447232213,0.25997245207462993,0.28543472972421335,False,0.278077967641312,0.2517790727971602,0.30656895512319154,2000,744,744
XS_fix_GW,pointnet2,softmax,scan,macro_auc,5,0.638962196897557,0.01065392600897235,0.6286857536316539,0.6556722263432007,False,0.6390439553705125,0.5935388859961365,0.6820483449207937,2000,744,744
XS_fix_PT,geommlp,softmax,scan,accuracy,1,0.587737843551797,0.0,0.587737843551797,0.587737843551797,True,0.5880158562367864,0.5433403805496829,0.6321353065539113,2000,473,473
XS_fix_PT,geommlp,softmax,scan,macro_f1,1,0.26361412555950664,0.0,0.26361412555950664,0.26361412555950664,True,0.2632741156618414,0.23262530174574317,0.2972606904883241,2000,473,473
XS_fix_PT,geommlp,softmax,scan,macro_auc,1,0.5678258112699572,0.0,0.5678258112699572,0.5678258112699572,True,0.5687739032119905,0.5090474986165415,0.6284108536467192,2000,473,473
XS_fix_PT,pointnet,softmax,scan,accuracy,1,0.693446088794926,0.0,0.693446088794926,0.693446088794926,True,0.6928213530655392,0.6490486257928119,0.733615221987315,2000,473,473
XS_fix_PT,pointnet,softmax,scan,macro_f1,1,0.23278963869811886,0.0,0.23278963869811886,0.23278963869811886,True,0.232124244819583,0.20735530189751825,0.26584985472884937,2000,473,473
XS_fix_PT,pointnet,softmax,scan,macro_auc,1,0.5095434346386196,0.0,0.5095434346386196,0.5095434346386196,True,0.5087361260335668,0.45154666912488867,0.5626485524439505,2000,473,473
XS_fix_PT,dgcnn,softmax,scan,accuracy,1,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364,True,0.6361670190274841,0.5919661733615222,0.6765856236786466,2000,473,473
XS_fix_PT,dgcnn,softmax,scan,macro_f1,1,0.2896193642864804,0.0,0.2896193642864804,0.2896193642864804,True,0.2888250214716296,0.25669372927406486,0.3231699168253405,2000,473,473
XS_fix_PT,dgcnn,softmax,scan,macro_auc,1,0.6201134881312966,0.0,0.6201134881312966,0.6201134881312966,True,0.6203099546682506,0.5628769334719197,0.6748368944080527,2000,473,473
XS_fix_PT,pointnet2,softmax,scan,accuracy,5,0.6131078224101479,0.01617025215727099,0.5856236786469344,0.6257928118393234,False,0.6129439746300211,0.5763107822410147,0.6490486257928119,2000,473,473
XS_fix_PT,pointnet2,softmax,scan,macro_f1,5,0.3282161138143656,0.022945863942367337,0.2943183326695872,0.35450214428996335,False,0.32650946674174747,0.28586119533509,0.37772953880064064,2000,473,473
XS_fix_PT,pointnet2,softmax,scan,macro_auc,5,0.6020693942040177,0.004999746609069643,0.5966911974778021,0.6078698098952908,False,0.6023331026746768,0.5488080131685328,0.6554824110446836,2000,473,473
XS_fix_LC,geommlp,softmax,scan,accuracy,1,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,True,0.66675,0.575,0.75,2000,120,120
XS_fix_LC,geommlp,softmax,scan,macro_f1,1,0.2223639455782313,0.0,0.2223639455782313,0.2223639455782313,True,0.2209383235907741,0.18918743873407087,0.26831790119920346,2000,120,120
XS_fix_LC,geommlp,softmax,scan,macro_auc,1,0.4357790150758008,0.0,0.4357790150758008,0.4357790150758008,True,0.4355039112890585,0.34384207418185997,0.5276929208839816,2000,120,120
XS_fix_LC,pointnet,softmax,scan,accuracy,1,0.6833333333333333,0.0,0.6833333333333333,0.6833333333333333,True,0.6836875,0.5916666666666667,0.7666666666666667,2000,120,120
XS_fix_LC,pointnet,softmax,scan,macro_f1,1,0.24652394614875303,0.0,0.24652394614875303,0.24652394614875303,True,0.24456981721329002,0.19586516824532943,0.30723942795833986,2000,120,120
XS_fix_LC,pointnet,softmax,scan,macro_auc,1,0.47882641041853635,0.0,0.47882641041853635,0.47882641041853635,True,0.4784533311074316,0.37013907447799604,0.5836536814132822,2000,120,120
XS_fix_LC,dgcnn,softmax,scan,accuracy,1,0.5583333333333333,0.0,0.5583333333333333,0.5583333333333333,True,0.5584041666666667,0.4666666666666667,0.65,2000,120,120
XS_fix_LC,dgcnn,softmax,scan,macro_f1,1,0.23659003831417624,0.0,0.23659003831417624,0.23659003831417624,True,0.23448297813991933,0.18448798266257224,0.28821482790994984,2000,120,120
XS_fix_LC,dgcnn,softmax,scan,macro_auc,1,0.5159353989278854,0.0,0.5159353989278854,0.5159353989278854,True,0.5163563486577996,0.4225418203504517,0.6087031194974155,2000,120,120
XS_fix_LC,pointnet2,softmax,scan,accuracy,5,0.6416666666666667,0.017677669529663664,0.6166666666666667,0.6666666666666666,False,0.64175,0.5566666666666666,0.7200416666666665,2000,120,120
XS_fix_LC,pointnet2,softmax,scan,macro_f1,5,0.2560568900173634,0.01542043126021337,0.23251336898395722,0.2735562310030395,False,0.253139439076694,0.20183347148415284,0.30497631144293136,2000,120,120
XS_fix_LC,pointnet2,softmax,scan,macro_auc,5,0.5452296175144816,0.027520124097408488,0.5088110539339301,0.5735182956677817,False,0.5456963601863601,0.4599073403921248,0.6313864952237446,2000,120,120
